"0", "1", "2", "3", "4"
"264802304","265023487","US","USA","UNITED STATES"
"265023488","265027583","GB","GBR","UNITED KINGDOM"
"265027584","265277439","US","USA","UNITED STATES"
"265277440","265289727","GB","GBR","UNITED KINGDOM"
"265289728","289011535","US","USA","UNITED STATES"
"289011536","289011543","IT","ITA","ITALY"
"289011544","323243895","US","USA","UNITED STATES"
"323243896","323243903","FR","FRA","FRANCE"
"323243904","332132119","US","USA","UNITED STATES"
"332132120","332132127","IL","ISR","ISRAEL"
"332132128","355993887","US","USA","UNITED STATES"
"355993888","355993895","IT","ITA","ITALY"
"355993896","368674047","US","USA","UNITED STATES"
"368674048","368674303","ES","ESP","SPAIN"
"368674304","385875967","US","USA","UNITED STATES"
"386665696","386665727","GB","GBR","UNITED KINGDOM"
"386666240","386666367","GB","GBR","UNITED KINGDOM"
"393849728","393849735","GB","GBR","UNITED KINGDOM"
"402653184","404619263","US","USA","UNITED STATES"
"404652032","404676607","US","USA","UNITED STATES"
"404692992","404750335","US","USA","UNITED STATES"
"404815872","404881407","US","USA","UNITED STATES"
"404946944","404979711","US","USA","UNITED STATES"
"405012480","405143551","CA","CAN","CANADA"
"405209088","405295103","US","USA","UNITED STATES"
"405307392","405331967","US","USA","UNITED STATES"
"405340160","405364735","US","USA","UNITED STATES"
"405536768","405798911","US","USA","UNITED STATES"
"406323200","406347775","US","USA","UNITED STATES"
"406355968","406388735","US","USA","UNITED STATES"
"406388736","406454271","CA","CAN","CANADA"
"406454272","406585343","US","USA","UNITED STATES"
"406847488","407408639","CA","CAN","CANADA"
"407408640","407568383","US","USA","UNITED STATES"
"407569408","407570431","US","USA","UNITED STATES"
"407574528","407575551","US","USA","UNITED STATES"
"407578976","407579007","US","USA","UNITED STATES"
"407579648","407581695","US","USA","UNITED STATES"
"407591792","407591807","US","USA","UNITED STATES"
"407591936","407592703","US","USA","UNITED STATES"
"407592960","407595007","US","USA","UNITED STATES"
"407596544","407596799","US","USA","UNITED STATES"
"407601920","407602175","US","USA","UNITED STATES"
"407602944","407603199","US","USA","UNITED STATES"
"407603456","407603711","US","USA","UNITED STATES"
"407633920","408420351","CA","CAN","CANADA"
"408420352","408494079","US","USA","UNITED STATES"
"408502272","408518655","CA","CAN","CANADA"
"408535040","408551423","CA","CAN","CANADA"
"408551424","408616959","US","USA","UNITED STATES"
"408682496","408719359","US","USA","UNITED STATES"
"408723456","409075711","US","USA","UNITED STATES"
"409468928","409509887","US","USA","UNITED STATES"
"409534464","409550847","US","USA","UNITED STATES"
"409567232","409591807","US","USA","UNITED STATES"
"409600000","409731071","US","USA","UNITED STATES"
"409731072","409862143","CA","CAN","CANADA"
"409862144","409993215","US","USA","UNITED STATES"
"410058752","410124287","US","USA","UNITED STATES"
"410189824","410386431","US","USA","UNITED STATES"
"410451968","410648575","US","USA","UNITED STATES"
"410648576","410714111","CA","CAN","CANADA"
"410714112","410779647","US","USA","UNITED STATES"
"410812416","410845183","US","USA","UNITED STATES"
"411140096","411156479","US","USA","UNITED STATES"
"411303936","411369471","NL","NLD","NETHERLANDS"
"411566080","411639807","US","USA","UNITED STATES"
"411648000","411664383","CA","CAN","CANADA"
"411664384","411680767","US","USA","UNITED STATES"
"411680768","411688959","CA","CAN","CANADA"
"411697152","411717631","CA","CAN","CANADA"
"411729920","411746303","CA","CAN","CANADA"
"411762688","411770879","CA","CAN","CANADA"
"411828224","411885567","US","USA","UNITED STATES"
"411893760","411959295","CA","CAN","CANADA"
"411959296","412031487","US","USA","UNITED STATES"
"412031744","412033023","US","USA","UNITED STATES"
"412041216","412049407","US","USA","UNITED STATES"
"412057600","412069887","US","USA","UNITED STATES"
"412090368","412155903","US","USA","UNITED STATES"
"412188672","412221439","US","USA","UNITED STATES"
"412221440","412229631","CA","CAN","CANADA"
"412352512","412434431","US","USA","UNITED STATES"
"412450816","412483583","US","USA","UNITED STATES"
"412483584","412549119","CA","CAN","CANADA"
"412549120","412614655","US","USA","UNITED STATES"
"412614656","412647423","CL","CHL","CHILE"
"412647424","412680191","US","USA","UNITED STATES"
"412696576","412704767","US","USA","UNITED STATES"
"412708864","412876799","US","USA","UNITED STATES"
"413007872","413847551","US","USA","UNITED STATES"
"413851648","413900799","US","USA","UNITED STATES"
"413925376","415760383","US","USA","UNITED STATES"
"415760384","416022527","CA","CAN","CANADA"
"416022528","416059391","US","USA","UNITED STATES"
"416088064","416153599","US","USA","UNITED STATES"
"416169984","416186367","US","USA","UNITED STATES"
"416219136","416251903","CA","CAN","CANADA"
"416251904","416546815","US","USA","UNITED STATES"
"416546816","416563199","CA","CAN","CANADA"
"416612352","416628735","US","USA","UNITED STATES"
"416628736","416636927","CA","CAN","CANADA"
"416645120","416743423","US","USA","UNITED STATES"
"416743424","416776191","CA","CAN","CANADA"
"416776192","416940031","US","USA","UNITED STATES"
"417071104","417202175","US","USA","UNITED STATES"
"417202176","417267711","CA","CAN","CANADA"
"417267712","417288191","US","USA","UNITED STATES"
"417292288","417296383","US","USA","UNITED STATES"
"417300480","417345535","US","USA","UNITED STATES"
"417366016","417398783","CA","CAN","CANADA"
"417398784","417423359","US","USA","UNITED STATES"
"417431552","417464319","US","USA","UNITED STATES"
"417464320","417529855","CA","CAN","CANADA"
"417538048","417619967","US","USA","UNITED STATES"
"417660928","417775615","US","USA","UNITED STATES"
"417800192","417808383","BS","BHS","BAHAMAS"
"417808384","417816575","CA","CAN","CANADA"
"417824768","417857535","US","USA","UNITED STATES"
"417857536","417923071","AR","ARG","ARGENTINA"
"417923072","417947647","US","USA","UNITED STATES"
"417955840","417972223","US","USA","UNITED STATES"
"417988608","418062335","US","USA","UNITED STATES"
"418062336","418070527","CA","CAN","CANADA"
"418070528","418074623","US","USA","UNITED STATES"
"418086912","418119679","CA","CAN","CANADA"
"418119680","418250751","US","USA","UNITED STATES"
"418258944","418275327","US","USA","UNITED STATES"
"418283520","418316287","US","USA","UNITED STATES"
"418324480","418643967","US","USA","UNITED STATES"
"418660608","418662143","CA","CAN","CANADA"
"418662912","418663679","CA","CAN","CANADA"
"418663936","418668543","CA","CAN","CANADA"
"418676736","418687743","BS","BHS","BAHAMAS"
"418687744","418687998","DM","DMA","DOMINICA"
"418687999","418693119","BS","BHS","BAHAMAS"
"418693120","418709503","CA","CAN","CANADA"
"418824192","418832383","US","USA","UNITED STATES"
"418840576","419430399","US","USA","UNITED STATES"
"419430400","436207615","GB","GBR","UNITED KINGDOM"
"436207616","452984831","US","USA","UNITED STATES"
"469762048","520093695","US","USA","UNITED STATES"
"536870912","540679167","US","USA","UNITED STATES"
"540679168","540679231","SE","SWE","SWEDEN"
"540679232","540679239","US","USA","UNITED STATES"
"540679240","540679247","SE","SWE","SWEDEN"
"540679248","540680895","US","USA","UNITED STATES"
"540680896","540680959","BE","BEL","BELGIUM"
"540680960","540683775","US","USA","UNITED STATES"
"540683776","540683783","DE","DEU","GERMANY"
"540683784","540685567","US","USA","UNITED STATES"
"540685568","540685631","FR","FRA","FRANCE"
"540685632","540686079","US","USA","UNITED STATES"
"540686080","540686143","FR","FRA","FRANCE"
"540686144","540688383","US","USA","UNITED STATES"
"540688384","540688391","NL","NLD","NETHERLANDS"
"540688392","540694527","US","USA","UNITED STATES"
"540694528","540694591","IT","ITA","ITALY"
"540694592","540705023","US","USA","UNITED STATES"
"540705024","540705031","IE","IRL","IRELAND"
"540705032","540705535","US","USA","UNITED STATES"
"540705536","540705599","IE","IRL","IRELAND"
"540705600","543844351","US","USA","UNITED STATES"
"543844352","543844607","CH","CHE","SWITZERLAND"
"543844608","603979775","US","USA","UNITED STATES"
"637534208","654311423","US","USA","UNITED STATES"
"671088640","687865855","US","USA","UNITED STATES"
"721420288","738197503","JP","JPN","JAPAN"
"738197504","754974719","US","USA","UNITED STATES"
"788529152","805306367","CA","CAN","CANADA"
"805306368","822083583","US","USA","UNITED STATES"
"855638016","872415231","GB","GBR","UNITED KINGDOM"
"872415232","889192447","US","USA","UNITED STATES"
"889192448","905969663","DE","DEU","GERMANY"
"905969664","956301311","US","USA","UNITED STATES"
"956301312","973078527","FR","FRA","FRANCE"
"973078528","973209599","JP","JPN","JAPAN"
"973209600","973275135","IN","IND","INDIA"
"973275136","973471743","JP","JPN","JAPAN"
"973471744","973602815","AU","AUS","AUSTRALIA"
"973602816","973864959","TH","THA","THAILAND"
"973864960","973996031","JP","JPN","JAPAN"
"973996032","974782463","CN","CHN","CHINA"
"974782464","974880767","MY","MYS","MALAYSIA"
"974880768","974913535","PK","PAK","PAKISTAN"
"974913536","974979071","NZ","NZL","NEW ZEALAND"
"974979072","975044607","KR","KOR","REPUBLIC OF KOREA"
"975044608","977272831","CN","CHN","CHINA"
"977272832","977305599","TH","THA","THAILAND"
"977305600","977338367","HK","HKG","HONG KONG"
"977338368","977346559","SG","SGP","SINGAPORE"
"977346560","977354751","JP","JPN","JAPAN"
"977354752","977371135","KR","KOR","REPUBLIC OF KOREA"
"977371136","977395711","PK","PAK","PAKISTAN"
"977395712","977397759","BD","BGD","BANGLADESH"
"977397760","977399039","HK","HKG","HONG KONG"
"977399040","977399295","UA","UKR","UKRAINE"
"977399296","977399807","HK","HKG","HONG KONG"
"977399808","977401855","ID","IDN","INDONESIA"
"977401856","977403903","AU","AUS","AUSTRALIA"
"977403904","977534975","CN","CHN","CHINA"
"977534976","977567743","IN","IND","INDIA"
"977567744","977600511","CN","CHN","CHINA"
"977600512","977666047","PH","PHL","PHILIPPINES"
"977666048","977731583","JP","JPN","JAPAN"
"977731584","977764351","PH","PHL","PHILIPPINES"
"977764352","977797119","MY","MYS","MALAYSIA"
"977797120","978321407","KR","KOR","REPUBLIC OF KOREA"
"978321408","978452479","JP","JPN","JAPAN"
"978452480","978583551","CN","CHN","CHINA"
"978583552","978599935","JP","JPN","JAPAN"
"978599936","978640895","AU","AUS","AUSTRALIA"
"978640896","978644991","NZ","NZL","NEW ZEALAND"
"978644992","978649087","AU","AUS","AUSTRALIA"
"978649088","978714623","JP","JPN","JAPAN"
"978714624","978780159","TW","TWN","TAIWAN"
"978780160","978784255","AU","AUS","AUSTRALIA"
"978784256","978788351","JP","JPN","JAPAN"
"978788352","978796543","KR","KOR","REPUBLIC OF KOREA"
"978796544","978812927","CN","CHN","CHINA"
"978812928","979369983","JP","JPN","JAPAN"
"979369984","979435519","AU","AUS","AUSTRALIA"
"979435520","979468287","TH","THA","THAILAND"
"979468288","979501055","AU","AUS","AUSTRALIA"
"979501056","979566591","JP","JPN","JAPAN"
"979566592","979599359","TW","TWN","TAIWAN"
"979599360","979763199","CN","CHN","CHINA"
"979763200","979894271","KR","KOR","REPUBLIC OF KOREA"
"979894272","980418559","AU","AUS","AUSTRALIA"
"980418560","980549631","JP","JPN","JAPAN"
"980549632","980680703","TW","TWN","TAIWAN"
"980680704","980942847","CN","CHN","CHINA"
"980942848","981467135","KR","KOR","REPUBLIC OF KOREA"
"981467136","981991423","CN","CHN","CHINA"
"981991424","982122495","TH","THA","THAILAND"
"982122496","982171647","JP","JPN","JAPAN"
"982171648","982188031","KR","KOR","REPUBLIC OF KOREA"
"982188032","982253567","MY","MYS","MALAYSIA"
"982253568","982515711","KR","KOR","REPUBLIC OF KOREA"
"982515712","982581247","CN","CHN","CHINA"
"982581248","982614015","KR","KOR","REPUBLIC OF KOREA"
"982614016","982622207","AU","AUS","AUSTRALIA"
"982622208","982624255","JP","JPN","JAPAN"
"982624256","982626303","ID","IDN","INDONESIA"
"982626304","982630399","BD","BGD","BANGLADESH"
"982630400","982646783","SG","SGP","SINGAPORE"
"982646784","982671359","JP","JPN","JAPAN"
"982671360","982679551","IN","IND","INDIA"
"982679552","982695935","SG","SGP","SINGAPORE"
"982695936","982712319","KR","KOR","REPUBLIC OF KOREA"
"982712320","982745087","TH","THA","THAILAND"
"982745088","982753279","AF","AFG","AFGHANISTAN"
"982753280","982755327","JP","JPN","JAPAN"
"982755328","982759423","BD","BGD","BANGLADESH"
"982759424","982761471","ID","IDN","INDONESIA"
"982761472","982777855","JP","JPN","JAPAN"
"982777856","983039999","KR","KOR","REPUBLIC OF KOREA"
"983040000","983171071","HK","HKG","HONG KONG"
"983171072","983302143","CN","CHN","CHINA"
"983302144","983564287","JP","JPN","JAPAN"
"983564288","984612863","AU","AUS","AUSTRALIA"
"984612864","984743935","HK","HKG","HONG KONG"
"984743936","984875007","AU","AUS","AUSTRALIA"
"984875008","984956927","KR","KOR","REPUBLIC OF KOREA"
"984956928","984965119","AU","AUS","AUSTRALIA"
"984965120","984969215","PK","PAK","PAKISTAN"
"984969216","984973311","AU","AUS","AUSTRALIA"
"984973312","985006079","TH","THA","THAILAND"
"985006080","985071615","SG","SGP","SINGAPORE"
"985071616","985104383","JP","JPN","JAPAN"
"985104384","985137151","AU","AUS","AUSTRALIA"
"985137152","985202687","KR","KOR","REPUBLIC OF KOREA"
"985202688","985268223","SG","SGP","SINGAPORE"
"985268224","985399295","VN","VNM","VIET NAM"
"985399296","985661439","JP","JPN","JAPAN"
"985661440","987758591","CN","CHN","CHINA"
"987758592","988807167","KR","KOR","REPUBLIC OF KOREA"
"988807168","989855743","CN","CHN","CHINA"
"989855744","991952895","KR","KOR","REPUBLIC OF KOREA"
"991952896","995360767","CN","CHN","CHINA"
"995360768","995532799","JP","JPN","JAPAN"
"995532800","995540991","AU","AUS","AUSTRALIA"
"995540992","995557375","KR","KOR","REPUBLIC OF KOREA"
"995557376","995622911","JP","JPN","JAPAN"
"995622912","996409343","IN","IND","INDIA"
"996409344","996671487","AU","AUS","AUSTRALIA"
"996671488","996802559","TW","TWN","TAIWAN"
"996802560","996868095","JP","JPN","JAPAN"
"996868096","997195775","CN","CHN","CHINA"
"997195776","998244351","TW","TWN","TAIWAN"
"998244352","999292927","JP","JPN","JAPAN"
"999292928","999423999","IN","IND","INDIA"
"999424000","999555071","JP","JPN","JAPAN"
"999555072","999686143","HK","HKG","HONG KONG"
"999686144","999751679","KR","KOR","REPUBLIC OF KOREA"
"999751680","999784447","CN","CHN","CHINA"
"999784448","999800831","AU","AUS","AUSTRALIA"
"999800832","999817215","KR","KOR","REPUBLIC OF KOREA"
"999817216","999849983","BD","BGD","BANGLADESH"
"999849984","999866367","KR","KOR","REPUBLIC OF KOREA"
"999866368","999874559","HK","HKG","HONG KONG"
"999874560","999882751","AU","AUS","AUSTRALIA"
"999882752","999948287","JP","JPN","JAPAN"
"999948288","999973819","AU","AUS","AUSTRALIA"
"999973820","999973823","VU","VUT","VANUATU"
"999973824","1000013823","AU","AUS","AUSTRALIA"
"1000013824","1000079359","CN","CHN","CHINA"
"1000079360","1000341503","JP","JPN","JAPAN"
"1000341504","1000734719","IN","IND","INDIA"
"1000734720","1000800255","JP","JPN","JAPAN"
"1000800256","1000865791","AU","AUS","AUSTRALIA"
"1000865792","1001127935","JP","JPN","JAPAN"
"1001127936","1001259007","CN","CHN","CHINA"
"1001259008","1001390079","AU","AUS","AUSTRALIA"
"1001390080","1002045439","IN","IND","INDIA"
"1002045440","1002176511","KR","KOR","REPUBLIC OF KOREA"
"1002176512","1002242047","HK","HKG","HONG KONG"
"1002242048","1002307583","SG","SGP","SINGAPORE"
"1002307584","1002373119","JP","JPN","JAPAN"
"1002373120","1002405887","CN","CHN","CHINA"
"1002405888","1002422271","JP","JPN","JAPAN"
"1002422272","1002438655","AU","AUS","AUSTRALIA"
"1002438656","1008730111","CN","CHN","CHINA"
"1008730112","1009778687","JP","JPN","JAPAN"
"1009778688","1010237439","MY","MYS","MALAYSIA"
"1010237440","1010302975","CN","CHN","CHINA"
"1010302976","1010761727","JP","JPN","JAPAN"
"1010761728","1010827263","CN","CHN","CHINA"
"1010827264","1017118719","JP","JPN","JAPAN"
"1017118720","1019215871","CN","CHN","CHINA"
"1019215872","1019346943","JP","JPN","JAPAN"
"1019346944","1019478015","CN","CHN","CHINA"
"1019478016","1019609087","KR","KOR","REPUBLIC OF KOREA"
"1019609088","1019740159","TW","TWN","TAIWAN"
"1019740160","1021313023","CN","CHN","CHINA"
"1021313024","1021837311","AU","AUS","AUSTRALIA"
"1021837312","1021968383","CN","CHN","CHINA"
"1021968384","1021986495","NZ","NZL","NEW ZEALAND"
"1021986496","1021986559","PA","PAN","PANAMA"
"1021986560","1022033919","NZ","NZL","NEW ZEALAND"
"1022033920","1022099455","CN","CHN","CHINA"
"1022099456","1022361599","JP","JPN","JAPAN"
"1022361600","1022558207","AU","AUS","AUSTRALIA"
"1022558208","1022623743","IN","IND","INDIA"
"1022623744","1022713855","TW","TWN","TAIWAN"
"1022713856","1022722047","AU","AUS","AUSTRALIA"
"1022722048","1022754815","CN","CHN","CHINA"
"1022754816","1022820351","AU","AUS","AUSTRALIA"
"1022820352","1022885887","CN","CHN","CHINA"
"1022885888","1023148031","TW","TWN","TAIWAN"
"1023148032","1023213567","CN","CHN","CHINA"
"1023213568","1023238143","AU","AUS","AUSTRALIA"
"1023238144","1023246335","ID","IDN","INDONESIA"
"1023246336","1023279103","CN","CHN","CHINA"
"1023279104","1023311871","IN","IND","INDIA"
"1023311872","1023328255","US","USA","UNITED STATES"
"1023328256","1023344639","JP","JPN","JAPAN"
"1023344640","1023410175","CN","CHN","CHINA"
"1023410176","1023672319","IN","IND","INDIA"
"1023672320","1023688703","HK","HKG","HONG KONG"
"1023688704","1023692799","AU","AUS","AUSTRALIA"
"1023692800","1023696895","CN","CHN","CHINA"
"1023696896","1023705087","MY","MYS","MALAYSIA"
"1023705088","1023717375","JP","JPN","JAPAN"
"1023717376","1023721471","CN","CHN","CHINA"
"1023721472","1023737855","KR","KOR","REPUBLIC OF KOREA"
"1023737856","1023770623","ID","IDN","INDONESIA"
"1023770624","1023778815","PK","PAK","PAKISTAN"
"1023778816","1023787007","KR","KOR","REPUBLIC OF KOREA"
"1023787008","1023791103","AU","AUS","AUSTRALIA"
"1023791104","1023795199","NC","NCL","NEW CALEDONIA"
"1023795200","1023803391","JP","JPN","JAPAN"
"1023803392","1023852543","MY","MYS","MALAYSIA"
"1023852544","1023868927","BN","BRN","BRUNEI DARUSSALAM"
"1023868928","1023901695","JP","JPN","JAPAN"
"1023901696","1023934463","TH","THA","THAILAND"
"1023934464","1023950847","AU","AUS","AUSTRALIA"
"1023950848","1023954943","ID","IDN","INDONESIA"
"1023954944","1023956991","JP","JPN","JAPAN"
"1023956992","1023967231","AU","AUS","AUSTRALIA"
"1023967232","1023975423","IN","IND","INDIA"
"1023975424","1023979519","CN","CHN","CHINA"
"1023979520","1023983615","AU","AUS","AUSTRALIA"
"1023983616","1023999999","SG","SGP","SINGAPORE"
"1024000000","1024032767","PH","PHL","PHILIPPINES"
"1024032768","1024065535","AU","AUS","AUSTRALIA"
"1024065536","1024131071","HK","HKG","HONG KONG"
"1024131072","1024163839","IN","IND","INDIA"
"1024163840","1024184319","JP","JPN","JAPAN"
"1024184320","1024188415","MY","MYS","MALAYSIA"
"1024188416","1024196607","TH","THA","THAILAND"
"1024196608","1024229375","IN","IND","INDIA"
"1024229376","1024262143","JP","JPN","JAPAN"
"1024262144","1024327679","SG","SGP","SINGAPORE"
"1024327680","1024328703","US","USA","UNITED STATES"
"1024328704","1024329279","IN","IND","INDIA"
"1024329280","1024329343","US","USA","UNITED STATES"
"1024329344","1024329471","IN","IND","INDIA"
"1024329472","1024330751","US","USA","UNITED STATES"
"1024330752","1024330759","IN","IND","INDIA"
"1024330760","1024331327","US","USA","UNITED STATES"
"1024331328","1024331519","IN","IND","INDIA"
"1024331520","1024331551","US","USA","UNITED STATES"
"1024331552","1024331583","IN","IND","INDIA"
"1024331584","1024332287","US","USA","UNITED STATES"
"1024332288","1024332415","IN","IND","INDIA"
"1024332416","1024332487","US","USA","UNITED STATES"
"1024332488","1024332495","IN","IND","INDIA"
"1024332496","1024332927","US","USA","UNITED STATES"
"1024332928","1024333055","IN","IND","INDIA"
"1024333056","1024333247","US","USA","UNITED STATES"
"1024333248","1024333311","HK","HKG","HONG KONG"
"1024333312","1024333367","US","USA","UNITED STATES"
"1024333368","1024333375","IN","IND","INDIA"
"1024333376","1024333791","US","USA","UNITED STATES"
"1024333792","1024333823","ID","IDN","INDONESIA"
"1024333824","1024333951","US","USA","UNITED STATES"
"1024333952","1024334079","IN","IND","INDIA"
"1024334080","1024334847","US","USA","UNITED STATES"
"1024334848","1024334911","PH","PHL","PHILIPPINES"
"1024334912","1024335111","US","USA","UNITED STATES"
"1024335112","1024335119","CN","CHN","CHINA"
"1024335120","1024335151","US","USA","UNITED STATES"
"1024335152","1024335167","JP","JPN","JAPAN"
"1024335168","1024335183","US","USA","UNITED STATES"
"1024335184","1024335199","CN","CHN","CHINA"
"1024335200","1024335679","US","USA","UNITED STATES"
"1024335680","1024335743","IN","IND","INDIA"
"1024335744","1024335807","US","USA","UNITED STATES"
"1024335808","1024335871","IN","IND","INDIA"
"1024335872","1024339583","US","USA","UNITED STATES"
"1024339584","1024339711","HK","HKG","HONG KONG"
"1024339712","1024339967","ID","IDN","INDONESIA"
"1024339968","1024344063","US","USA","UNITED STATES"
"1024344064","1024352255","SG","SGP","SINGAPORE"
"1024352256","1024360447","AU","AUS","AUSTRALIA"
"1024360448","1024360463","HK","HKG","HONG KONG"
"1024360464","1024360479","AU","AUS","AUSTRALIA"
"1024360480","1024360703","HK","HKG","HONG KONG"
"1024360704","1024360735","AU","AUS","AUSTRALIA"
"1024360736","1024360743","HK","HKG","HONG KONG"
"1024360744","1024360751","AU","AUS","AUSTRALIA"
"1024360752","1024360831","HK","HKG","HONG KONG"
"1024360832","1024360895","AU","AUS","AUSTRALIA"
"1024360896","1024361095","HK","HKG","HONG KONG"
"1024361096","1024361103","AU","AUS","AUSTRALIA"
"1024361104","1024361263","HK","HKG","HONG KONG"
"1024361264","1024361279","AU","AUS","AUSTRALIA"
"1024361280","1024361311","HK","HKG","HONG KONG"
"1024361312","1024361343","AU","AUS","AUSTRALIA"
"1024361344","1024361471","HK","HKG","HONG KONG"
"1024361472","1024361487","TW","TWN","TAIWAN"
"1024361488","1024361503","AU","AUS","AUSTRALIA"
"1024361504","1024361727","PH","PHL","PHILIPPINES"
"1024361728","1024361743","TW","TWN","TAIWAN"
"1024361744","1024361759","AU","AUS","AUSTRALIA"
"1024361760","1024361775","PH","PHL","PHILIPPINES"
"1024361776","1024361791","AU","AUS","AUSTRALIA"
"1024361792","1024361799","PH","PHL","PHILIPPINES"
"1024361800","1024361823","AU","AUS","AUSTRALIA"
"1024361824","1024361839","PH","PHL","PHILIPPINES"
"1024361840","1024361855","AU","AUS","AUSTRALIA"
"1024361856","1024361983","TW","TWN","TAIWAN"
"1024361984","1024362495","PH","PHL","PHILIPPINES"
"1024362496","1024362575","MY","MYS","MALAYSIA"
"1024362576","1024362591","SG","SGP","SINGAPORE"
"1024362592","1024362671","AU","AUS","AUSTRALIA"
"1024362672","1024362687","SG","SGP","SINGAPORE"
"1024362688","1024362703","AU","AUS","AUSTRALIA"
"1024362704","1024362719","MY","MYS","MALAYSIA"
"1024362720","1024362751","AU","AUS","AUSTRALIA"
"1024362752","1024362815","SG","SGP","SINGAPORE"
"1024362816","1024362831","AU","AUS","AUSTRALIA"
"1024362832","1024362879","SG","SGP","SINGAPORE"
"1024362880","1024362911","MY","MYS","MALAYSIA"
"1024362912","1024362975","SG","SGP","SINGAPORE"
"1024362976","1024363007","AU","AUS","AUSTRALIA"
"1024363008","1024363015","SG","SGP","SINGAPORE"
"1024363016","1024363023","AU","AUS","AUSTRALIA"
"1024363024","1024363055","SG","SGP","SINGAPORE"
"1024363056","1024363999","AU","AUS","AUSTRALIA"
"1024364000","1024364015","NZ","NZL","NEW ZEALAND"
"1024364016","1024365567","AU","AUS","AUSTRALIA"
"1024365568","1024365823","HK","HKG","HONG KONG"
"1024365824","1024366335","PH","PHL","PHILIPPINES"
"1024366336","1024366591","AU","AUS","AUSTRALIA"
"1024366592","1024366847","HK","HKG","HONG KONG"
"1024366848","1024367103","TW","TWN","TAIWAN"
"1024367104","1024367359","AU","AUS","AUSTRALIA"
"1024367360","1024367615","TW","TWN","TAIWAN"
"1024367616","1024368127","JP","JPN","JAPAN"
"1024368128","1024368383","PH","PHL","PHILIPPINES"
"1024368384","1024368639","AU","AUS","AUSTRALIA"
"1024368640","1024369407","MY","MYS","MALAYSIA"
"1024369408","1024369919","PH","PHL","PHILIPPINES"
"1024369920","1024370175","TW","TWN","TAIWAN"
"1024370176","1024371455","PH","PHL","PHILIPPINES"
"1024371456","1024371711","JP","JPN","JAPAN"
"1024371712","1024371967","AU","AUS","AUSTRALIA"
"1024371968","1024372223","JP","JPN","JAPAN"
"1024372224","1024372479","PH","PHL","PHILIPPINES"
"1024372480","1024372735","HK","HKG","HONG KONG"
"1024372736","1024373823","PH","PHL","PHILIPPINES"
"1024373824","1024373887","TW","TWN","TAIWAN"
"1024373888","1024374015","PH","PHL","PHILIPPINES"
"1024374016","1024374783","AU","AUS","AUSTRALIA"
"1024374784","1024374911","JP","JPN","JAPAN"
"1024374912","1024374935","AU","AUS","AUSTRALIA"
